x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y
0.06335625914015718,0.09624867223811777,0.05807008963890961,0.011612021857923498,0.030364372469635626,0.023529411764705882,0.02295746117488184,0.05893909626719057,0.04597701149425287,0.2833333333333333,0.5172413793103449,0.4489795918367347,1
0.028923808984248223,0.13181243254912406,0.1542752411450335,0.02054794520547945,0.06106870229007633,0.06140350877192983,0.040268456375838924,0.11510791366906475,0.11570247933884298,0.05,0.13793103448275862,0.14285714285714285,0
0.03720755836696122,0.09944903161976937,0.05550587545370047,0.0223463687150838,0.07741935483870968,0.04411764705882353,0.04371584699453552,0.1437125748502994,0.08450704225352113,0.06666666666666668,0.206896551724138,0.12244897959183673,0
0.11691782862696122,0.20132308469285448,0.1717094291102154,0.0179076343072573,0.042440318302387266,0.03468208092485549,0.03518518518518519,0.08142493638676845,0.0670391061452514,0.31666666666666665,0.5517241379310345,0.4897959183673469,1
0.013848874720779206,0.06334698960087036,0.032521400024371865,0.009708737864077669,0.03157894736842105,0.011904761904761904,0.019230769230769232,0.061224489795918366,0.023529411764705882,0.022727272727272728,0.075,0.027777777777777776,0
0.15515597237036402,0.2466912103009931,0.20647940271509835,0.031904287138584245,0.054376657824933686,0.04700854700854702,0.06183574879227052,0.10314465408805032,0.08979591836734692,0.5333333333333333,0.7068965517241379,0.6734693877551021,1
0.35909478570327064,0.418420826252644,0.38954387484974656,0.21794871794871795,0.25675675675675674,0.234375,0.3578947368421053,0.4086021505376344,0.3797468354430379,0.4857142857142857,0.5428571428571428,0.5,1
0.3879049103011416,0.5092010548749032,0.4840762310760234,0.23863636363636365,0.325,0.3,0.3853211009174312,0.490566037735849,0.4615384615384616,0.42857142857142855,0.5416666666666666,0.5,1
0.04768529563051704,0.10766399741114233,0.09617680991263278,0.02608695652173913,0.06159420289855073,0.052000000000000005,0.05084745762711865,0.11604095563139932,0.0988593155893536,0.15,0.29310344827586204,0.2653061224489796,0
0.11667117996010085,0.2029724804148358,0.17350182198328,0.017873941674506115,0.042160737812911735,0.03443328550932568,0.03512014787430684,0.08091024020227561,0.06657420249653259,0.31666666666666665,0.5517241379310345,0.4897959183673469,1
0.026095343896982936,0.05888468714383852,0.04004630249535576,0.01694915254237288,0.03636363636363636,0.020408163265306117,0.03333333333333333,0.07017543859649122,0.04,0.03333333333333333,0.07142857142857142,0.040816326530612235,0
0.06042323647727911,0.06978227007909175,0.02313646657654046,0.03296703296703297,0.05063291139240506,0.0145985401459854,0.06382978723404255,0.0963855421686747,0.02877697841726619,0.1,0.13793103448275862,0.040816326530612235,0
0.05863359776387592,0.08874230027460678,0.05247622453443144,0.019002375296912115,0.041916167664670656,0.026402640264026403,0.037296037296037296,0.08045977011494253,0.05144694533762058,0.13333333333333333,0.2413793103448276,0.16326530612244894,0
0.06507291743751438,0.1591447576845762,0.12244999958775167,0.035897435897435895,0.07602339181286549,0.050955414012738856,0.06930693069306931,0.14130434782608695,0.09696969696969696,0.11666666666666667,0.2241379310344828,0.16326530612244894,0
0.08038481951792216,0.19414645005429013,0.19544159972937827,0.02066486972147349,0.03694874851013112,0.02896725440806045,0.04049295774647888,0.07126436781609195,0.05630354957160344,0.38333333333333336,0.5344827586206896,0.4693877551020408,1
0.10583109769315467,0.11377146052031666,0.07273929674533079,0.04878048780487805,0.0625,0.041666666666666664,0.09302325581395347,0.1176470588235294,0.08,0.12,0.15555555555555556,0.10526315789473684,0
0.1308062160590842,0.13089610291735282,0.041147559989891176,0.02873563218390805,0.056338028169014086,0.04098360655737705,0.05586592178770949,0.10666666666666667,0.07874015748031496,0.1,0.17777777777777778,0.13157894736842105,0
0.10502100630210072,0.1260506983326509,0.1272937693043289,0.05555555555555555,0.07228915662650602,0.06944444444444445,0.10526315789473684,0.1348314606741573,0.12987012987012986,0.1111111111111111,0.13636363636363635,0.13157894736842105,0
0.15099082805355393,0.1971610281372564,0.14269886353992636,0.019548872180451128,0.033807829181494664,0.02713178294573644,0.038348082595870206,0.06540447504302926,0.052830188679245285,0.26,0.4222222222222222,0.3684210526315789,0
0.0625,0.14159846508095772,0.0657951694959769,0.03614457831325301,0.03947368421052632,0.030303030303030307,0.06976744186046513,0.0759493670886076,0.05882352941176471,0.08333333333333333,0.08823529411764706,0.06666666666666668,0
0.11152722702739926,0.15743507142179688,0.0773492468153762,0.056,0.09009009009009007,0.06382978723404255,0.10606060606060606,0.1652892561983471,0.12,0.14,0.2222222222222222,0.15789473684210525,0
0.10564428184106456,0.12857571271486287,0.10965861582662816,0.06493506493506493,0.07142857142857142,0.05084745762711865,0.12195121951219512,0.13333333333333333,0.0967741935483871,0.15625,0.16666666666666666,0.125,0
0.1335741771856028,0.17230060940112776,0.10308121991160744,0.05263157894736842,0.06796116504854369,0.04444444444444445,0.1,0.12727272727272726,0.0851063829787234,0.12,0.15555555555555556,0.10526315789473684,0
0.13349486873723682,0.1401196198018077,0.026915844593314475,0.03629032258064517,0.05429864253393665,0.020408163265306117,0.07003891050583658,0.10300429184549356,0.04,0.07964601769911504,0.11428571428571427,0.04444444444444445,0
0.17829571630178734,0.19429305617158127,0.07362101738323104,0.03257328990228013,0.06343283582089553,0.05371900826446281,0.06309148264984228,0.11929824561403507,0.10196078431372547,0.08849557522123894,0.1619047619047619,0.14444444444444446,0
0.19159976263625456,0.18566708204131052,0.03729171223549351,0.05263157894736842,0.08203125,0.04405286343612335,0.1,0.15162454873646208,0.08438818565400844,0.1415929203539823,0.2,0.1111111111111111,0
0.21574980625309856,0.2207565466392488,0.044519210663584816,0.03180212014134275,0.06772908366533864,0.04072398190045249,0.06164383561643835,0.12686567164179105,0.0782608695652174,0.07964601769911504,0.1619047619047619,0.1,0
0.02462164830790435,0.03125366275323092,0.02020239123189621,0.02525252525252525,0.03314917127071823,0.018518518518518517,0.04926108374384237,0.06417112299465241,0.03636363636363636,0.05555555555555555,0.07317073170731707,0.04,0
0.07863269815831707,0.09406813440212328,0.03457745206483598,0.019083969465648856,0.03862660944206009,0.023923444976076555,0.03745318352059925,0.0743801652892562,0.04672897196261682,0.04424778761061947,0.08571428571428573,0.05555555555555555,0
0.1476062114000663,0.14501062673396806,0.04726033028772305,0.045248868778280535,0.0707070707070707,0.03468208092485549,0.08658008658008658,0.1320754716981132,0.0670391061452514,0.08849557522123894,0.13333333333333333,0.06741573033707865,0
0.03532003666504269,0.03521379022940016,0.0076755216509750675,0.018633540372670808,0.027027027027027032,0.007751937984496123,0.036585365853658534,0.05263157894736842,0.015384615384615384,0.05882352941176471,0.0851063829787234,0.025,0
0.25767394685250355,0.32168246832903713,0.07877924175770118,0.0305980528511822,0.04567699836867863,0.03008849557522124,0.059379217273954114,0.0873634945397816,0.0584192439862543,0.1946902654867257,0.26666666666666666,0.18888888888888888,0
0.11169176290219256,0.11623133510818913,0.018600024366047883,0.013071895424836602,0.02097902097902098,0.008064516129032258,0.025806451612903226,0.0410958904109589,0.016,0.047619047619047616,0.07317073170731707,0.028571428571428567,0
0.15263504359706384,0.15218943346016758,0.047274117045924484,0.04796163069544365,0.07621951219512195,0.04745762711864407,0.09153318077803203,0.141643059490085,0.0906148867313916,0.17699115044247787,0.2380952380952381,0.15555555555555556,0
0.2213419904338124,0.22349167656347707,0.049386479832479485,0.049618320610687015,0.06722689075630252,0.032710280373831765,0.09454545454545454,0.12598425196850396,0.06334841628959276,0.11504424778761065,0.1523809523809524,0.07777777777777778,0
0.1455778427544692,0.14487927650163865,0.04032389192727559,0.040268456375838924,0.05797101449275361,0.03389830508474576,0.07741935483870968,0.1095890410958904,0.06557377049180327,0.14285714285714285,0.1951219512195122,0.125,0
0.07240607516333751,0.08835716286288435,0.039166026144185,0.049773755656108594,0.07,0.03910614525139665,0.09482758620689656,0.1308411214953271,0.07526881720430108,0.09734513274336284,0.13333333333333333,0.07777777777777778,0
0.029120696295821164,0.05077732475944989,0.02089292780484384,0.010638297872340424,0.035294117647058816,0.013888888888888888,0.021052631578947368,0.06818181818181818,0.0273972602739726,0.025974025974025976,0.08450704225352113,0.03571428571428571,0
0.03225635204103792,0.06575404160583674,0.05487386648053275,0.023474178403755867,0.04040404040404042,0.0223463687150838,0.045871559633027525,0.07766990291262135,0.04371584699453552,0.047619047619047616,0.07920792079207921,0.04444444444444445,0
0.0,0.009189406676625026,0.01227016956387184,0.0,0.007407407407407408,0.008620689655172414,0.0,0.014705882352941175,0.017094017094017096,0.0,0.03225806451612903,0.037037037037037035,0
0.23249415900938925,0.20704834684527687,0.144225052611763,0.07296137339055794,0.09405940594059406,0.0670391061452514,0.136,0.17194570135746606,0.1256544502617801,0.2023809523809524,0.25675675675675674,0.1875,0
0.3323969007249717,0.30969995318266164,0.2477168471534311,0.06857142857142857,0.07051282051282051,0.07407407407407407,0.12834224598930485,0.1317365269461078,0.13793103448275862,0.5714285714285714,0.55,0.5555555555555556,1
0.30046780607517026,0.2925787427835287,0.20483662259967567,0.06965174129353234,0.08379888268156424,0.07006369426751592,0.13023255813953488,0.15463917525773194,0.13095238095238096,0.2857142857142857,0.3191489361702128,0.2682926829268293,0
0.2349502687652311,0.21473175285873652,0.11441551070947108,0.05687203791469194,0.06349206349206349,0.03571428571428571,0.10762331838565024,0.11940298507462685,0.06896551724137931,0.21052631578947367,0.2222222222222222,0.1276595744680851,0
0.2419233967365084,0.23539457604604475,0.16673880112867492,0.07048458149779736,0.09137055837563453,0.08,0.13168724279835392,0.16744186046511628,0.14814814814814814,0.2077922077922078,0.2647058823529412,0.2258064516129032,0
0.9602703755823874,0.9673302988756988,0.9740302220605624,0.9578313253012049,0.9591836734693876,0.9448818897637796,0.9784615384615384,0.9791666666666666,0.97165991902834,1.0,1.0,1.0,1
0.2791101217757727,0.2535814009288597,0.19462473604038075,0.02958579881656805,0.03333333333333333,0.02325581395348837,0.05747126436781608,0.06451612903225806,0.045454545454545456,0.625,0.625,0.6,1
0.07529646093325798,0.08378983498712933,0.05463167643453023,0.03433476394849785,0.06030150753768844,0.04651162790697674,0.06639004149377592,0.11374407582938388,0.08888888888888889,0.10666666666666667,0.1875,0.1509433962264151,0
0.2906499920428151,0.2850310096137375,0.1822827663582529,0.07462686567164177,0.0893854748603352,0.06918238993710693,0.1388888888888889,0.1641025641025641,0.12941176470588234,0.3,0.3333333333333333,0.2558139534883721,0
0.15383756946954866,0.15997879498373782,0.0764459416094818,0.037383177570093455,0.058161350844277676,0.03258655804480652,0.07207207207207207,0.1099290780141844,0.0631163708086785,0.14457831325301204,0.2108843537414966,0.12598425196850396,0
0.09164725894658196,0.08751330568435807,0.04077660123386638,0.0297029702970297,0.05058365758754864,0.04017857142857143,0.0576923076923077,0.0962962962962963,0.07725321888412018,0.06164383561643835,0.10569105691056913,0.08490566037735849,0
0.2110224698974318,0.2374660860888312,0.23263130398201395,0.09,0.14987080103359174,0.13105413105413105,0.1651376146788991,0.2606741573033708,0.23173803526448364,0.2710843373493976,0.3945578231292517,0.3622047244094488,0
0.01676415898959021,0.035840132121306566,0.033079844229924875,0.020161290322580645,0.03636363636363636,0.030456852791878174,0.03952569169960474,0.07017543859649122,0.059113300492610835,0.05747126436781608,0.09876543209876544,0.07894736842105263,0
0.13765831928797034,0.11820593955976888,0.04734216653097712,0.060070671378091876,0.07171314741035857,0.03636363636363636,0.11333333333333333,0.13382899628252787,0.07017543859649122,0.12686567164179105,0.14754098360655735,0.07920792079207921,0
0.08033341914351494,0.0783314957894724,0.020865961909838932,0.037037037037037035,0.05531914893617021,0.01904761904761905,0.07142857142857142,0.10483870967741936,0.037383177570093455,0.08771929824561403,0.12871287128712872,0.04597701149425287,0
0.10806974099474984,0.13465056143475254,0.03987063033659808,0.03292181069958848,0.060185185185185175,0.031914893617021274,0.06374501992031872,0.11353711790393012,0.061855670103092786,0.09411764705882353,0.15853658536585366,0.08955223880597014,0
0.16323763561065904,0.17312753698623345,0.02919371040605712,0.03535353535353535,0.057142857142857134,0.0196078431372549,0.06829268292682927,0.10810810810810813,0.038461538461538464,0.1794871794871795,0.2631578947368421,0.10344827586206896,0
0.10961955094192197,0.1453398136597425,0.09001808023903553,0.045662100456621,0.07936507936507936,0.05988023952095808,0.08733624454148471,0.14705882352941174,0.11299435028248588,0.15873015873015872,0.2631578947368421,0.2,0
0.21852018236345627,0.19264609189246854,0.11768452837537838,0.05590062111801242,0.07692307692307693,0.0425531914893617,0.10588235294117647,0.14285714285714285,0.08163265306122447,0.10843373493975904,0.14285714285714285,0.0847457627118644,0
0.2499189408246728,0.2482747397714039,0.20378478648480566,0.08074534161490682,0.08571428571428573,0.08870967741935484,0.14942528735632185,0.15789473684210525,0.16296296296296298,0.6190476190476191,0.6,0.6111111111111112,1
0.14765195160782607,0.14783001680008193,0.03194194271280856,0.04096385542168675,0.06976744186046513,0.039867109634551486,0.0787037037037037,0.13043478260869565,0.07667731629392971,0.1111111111111111,0.18181818181818185,0.10256410256410256,0
0.2225123795270112,0.21552434904927234,0.1372083638310904,0.09950248756218906,0.12941176470588234,0.09032258064516127,0.1809954751131221,0.22916666666666666,0.16568047337278108,0.29411764705882354,0.3666666666666665,0.2692307692307692,0
0.24121960183814,0.2712182802470731,0.2199654894952476,0.08670520231213873,0.11409395973154365,0.09774436090225563,0.1595744680851064,0.20481927710843373,0.1780821917808219,0.42857142857142855,0.5,0.4482758620689655,1
0.15558196831688278,0.1680954212350134,0.12451456127293807,0.02994011976047904,0.03448275862068965,0.02325581395348837,0.05813953488372092,0.06666666666666668,0.045454545454545456,0.2631578947368421,0.2777777777777778,0.2,0
0.9802368422231984,0.9827256620167016,0.9858322177244664,0.9607843137254902,0.9545454545454546,0.9487179487179488,0.98,0.9767441860465116,0.9736842105263158,1.0,1.0,1.0,1
0.1975098928398604,0.18480601709519212,0.15850736486866462,0.025477707006369428,0.029411764705882363,0.025210084033613446,0.049689440993788817,0.057142857142857134,0.04918032786885247,0.5,0.5,0.6,1
0.07685240427763637,0.1066823819884971,0.04441627432839139,0.04332129963898917,0.07929515418502202,0.05128205128205128,0.08304498269896192,0.1469387755102041,0.0975609756097561,0.08823529411764706,0.1592920353982301,0.11363636363636365,0
0.1389124717115025,0.16496907119845367,0.0764758808669394,0.041237113402061855,0.0718562874251497,0.052980132450331126,0.07920792079207921,0.1340782122905028,0.10062893081761007,0.16326530612244894,0.2553191489361702,0.19047619047619047,0
0.13901779453684568,0.13427444478392048,0.043737711110109455,0.06734006734006734,0.09448818897637797,0.06437768240343347,0.12618296529968456,0.17266187050359713,0.12096774193548387,0.13071895424836602,0.18181818181818185,0.1282051282051282,0
0.1086631601479736,0.1044588570253711,0.020919115716267447,0.03864734299516908,0.05027932960893855,0.024844720496894408,0.07441860465116279,0.09574468085106384,0.048484848484848485,0.12903225806451613,0.16071428571428573,0.08333333333333333,0
0.0781144407891932,0.11671958974433187,0.0540766139582274,0.0365296803652968,0.056994818652849735,0.040697674418604654,0.07048458149779736,0.10784313725490197,0.0782122905027933,0.10810810810810813,0.1527777777777778,0.1129032258064516,0
0.16068436593638855,0.17212211535554706,0.06848538670621766,0.06914893617021277,0.08641975308641975,0.041666666666666664,0.12935323383084574,0.1590909090909091,0.08,0.2708333333333333,0.3181818181818182,0.18181818181818185,0
0.16825578034269628,0.15243608158513464,0.05146821722534773,0.026919242273180457,0.04931506849315069,0.03519061583577713,0.05242718446601942,0.09399477806788513,0.0679886685552408,0.17647058823529413,0.2727272727272727,0.20512820512820512,0
0.07379900741002546,0.12409339372447585,0.05426963161134814,0.03891050583657588,0.08108108108108109,0.05392156862745098,0.0749063670411985,0.15,0.10232558139534884,0.08771929824561403,0.16666666666666666,0.11224489795918367,0
0.07202045671497319,0.07354174679031837,0.037292266313361536,0.03225806451612903,0.043209876543209874,0.027586206896551724,0.0625,0.08284023668639054,0.053691275167785234,0.15384615384615385,0.1891891891891892,0.125,0
0.2537505007409197,0.23731956240424398,0.05531301347444724,0.054901960784313725,0.08144796380090498,0.05555555555555555,0.10408921933085502,0.1506276150627615,0.10526315789473684,0.1206896551724138,0.16822429906542055,0.11956521739130435,0
0.08630134835448226,0.10500837716208768,0.04334136158159305,0.052401746724890834,0.0845771144278607,0.05555555555555555,0.0995850622406639,0.1559633027522936,0.10526315789473684,0.13636363636363635,0.19767441860465115,0.136986301369863,0
0.13404400303076988,0.1693159935205739,0.0827723885393381,0.051094890510948905,0.07627118644067797,0.0502283105022831,0.09722222222222222,0.14173228346456693,0.09565217391304348,0.1037037037037037,0.14754098360655735,0.09734513274336284,0
0.10125140284592714,0.113215608375872,0.014310723114780103,0.0198019801980198,0.045714285714285714,0.018867924528301886,0.03883495145631068,0.08743169398907104,0.037037037037037035,0.07547169811320754,0.1568627450980392,0.06666666666666668,0
0.055169999437918914,0.10554180616079166,0.04779176870702924,0.018867924528301886,0.027027027027027032,0.017647058823529408,0.037037037037037035,0.05263157894736842,0.03468208092485549,0.06349206349206349,0.08620689655172414,0.05357142857142857,0
0.13787460258612505,0.1517723301389161,0.05446377511878738,0.048484848484848485,0.05555555555555555,0.031496062992125984,0.09248554913294796,0.10526315789473684,0.06106870229007633,0.4,0.4,0.2857142857142857,0
0.2587379748168999,0.2498183370990001,0.13944594514883654,0.03891402714932127,0.06962025316455696,0.05624142661179698,0.07491289198606271,0.1301775147928994,0.10649350649350647,0.3644067796610169,0.5188679245283019,0.44565217391304346,1
0.32385349745871417,0.2929560848343135,0.2286647801900117,0.07751937984496124,0.08620689655172414,0.0891089108910891,0.14388489208633093,0.15873015873015872,0.16363636363636366,0.4761904761904762,0.5,0.5,1
0.2118923376631347,0.19473929622386665,0.10606608265089287,0.0294314381270903,0.05231984205330701,0.041666666666666664,0.05717998700454841,0.09943714821763602,0.08,0.3728813559322034,0.5,0.43478260869565216,1
0.1815311186900552,0.16770369665046714,0.06935669337393155,0.03561253561253561,0.059369202226345084,0.04508196721311476,0.0687757909215956,0.11208406304728546,0.08627450980392158,0.21186440677966095,0.3018867924528302,0.2391304347826087,0
0.29605227120997657,0.27166813368641035,0.21582973566640148,0.08275862068965517,0.1015625,0.0990990990990991,0.15286624203821655,0.18439716312056734,0.18032786885245905,0.3076923076923077,0.3714285714285713,0.3666666666666665,0
0.9566377144580646,0.9651081234447196,0.9735584116284112,0.940677966101695,0.9339622641509434,0.9239130434782608,0.9694323144104804,0.9658536585365852,0.96045197740113,1.0,1.0,1.0,1
0.15963553483418874,0.16327256924717906,0.044578934476343264,0.05179282868525897,0.07692307692307693,0.041237113402061855,0.09848484848484848,0.14285714285714285,0.07920792079207921,0.11016949152542373,0.16037735849056606,0.08695652173913042,0
0.2262845485132009,0.21430781759316467,0.1171789517248376,0.0782608695652174,0.12307692307692307,0.07514450867052024,0.14516129032258066,0.2191780821917808,0.13978494623655913,0.15254237288135594,0.22641509433962265,0.14130434782608695,0
0.12043720128733028,0.11592303873878874,0.05041584516516834,0.03125,0.056338028169014086,0.032786885245901634,0.060606060606060615,0.10666666666666667,0.06349206349206349,0.10638297872340426,0.18181818181818185,0.1176470588235294,0
0.2263384654967153,0.21970061817253872,0.11868042592107682,0.0847457627118644,0.13131313131313133,0.08571428571428573,0.15625,0.23214285714285715,0.15789473684210525,0.1694915254237288,0.2452830188679245,0.16304347826086954,0
0.8720940623684132,0.9001177401040913,0.9153143020972638,0.7894736842105263,0.7833333333333333,0.7809523809523811,0.8823529411764706,0.8785046728971962,0.8770053475935828,0.8898305084745762,0.8867924528301887,0.8913043478260869,1
0.10160822841636036,0.11338355717496792,0.046990322869550086,0.03947368421052632,0.050724637681159424,0.024390243902439025,0.0759493670886076,0.09655172413793103,0.047619047619047616,0.15,0.1794871794871795,0.08823529411764706,0
0.11569007419718765,0.11797921536782732,0.06384782460843888,0.05590062111801242,0.09219858156028367,0.06349206349206349,0.10588235294117647,0.16883116883116886,0.11940298507462685,0.17307692307692307,0.2708333333333333,0.19047619047619047,0
0.9420325585121401,0.9534803147285184,0.9599896532781896,0.9243697478991596,0.9158878504672896,0.9032258064516128,0.960698689956332,0.9560975609756096,0.9491525423728814,0.990990990990991,0.98989898989899,0.9882352941176472,1
0.7852383705172465,0.8381469008850884,0.8440575543647566,0.5419847328244275,0.5641025641025641,0.5490196078431373,0.7029702970297029,0.7213114754098361,0.7088607594936709,0.8452380952380952,0.8571428571428571,0.8484848484848485,1
0.0767178643002597,0.12744821683910096,0.10243938285880988,0.04678362573099415,0.07947019867549669,0.06106870229007633,0.0893854748603352,0.147239263803681,0.11510791366906475,0.13114754098360654,0.21052631578947367,0.1702127659574468,0
0.2356448823089535,0.2329073176573733,0.12246924288699736,0.03167420814479638,0.0606826801517067,0.046575342465753435,0.06140350877192983,0.11442193087008345,0.08900523560209424,0.2966101694915254,0.4528301886792453,0.3695652173913043,0
0.9220405569850718,0.940411261853494,0.9447590483518664,0.8503937007874016,0.8508771929824561,0.83,0.9191489361702128,0.919431279620853,0.907103825136612,0.9230769230769232,0.9238095238095241,0.912087912087912,1
0.0688968313567009,0.08356145303584381,0.06093936867726089,0.03825136612021858,0.06097560975609756,0.04895104895104895,0.07368421052631577,0.11494252873563215,0.09333333333333334,0.09722222222222222,0.14705882352941174,0.1206896551724138,0
0.03516508316001666,0.03737392962695627,0.014404527190048097,0.02531645569620253,0.034722222222222224,0.015625,0.04938271604938271,0.06711409395973154,0.030769230769230767,0.09090909090909093,0.11627906976744184,0.05263157894736842,0
0.07013338025432977,0.08101207169809152,0.022003278732814987,0.020134228187919462,0.037037037037037035,0.017094017094017096,0.03947368421052632,0.07142857142857142,0.03361344537815126,0.08823529411764706,0.14705882352941174,0.07407407407407407,0
0.5020790110464023,0.5119028861904309,0.4030717597417688,0.21428571428571427,0.2285714285714285,0.2043010752688172,0.35294117647058826,0.37209302325581395,0.3392857142857143,0.48,0.4897959183673469,0.4418604651162791,1
0.4715595625715076,0.5052194953818555,0.4009166360410915,0.12962962962962962,0.15306122448979592,0.14457831325301204,0.2295081967213115,0.26548672566371684,0.25263157894736843,0.28,0.30612244897959184,0.2790697674418605,1
0.5555978981153941,0.5853658536585364,0.4836020758246757,0.1851851851851852,0.21794871794871795,0.2,0.3125,0.3578947368421053,0.3333333333333333,0.32608695652173914,0.3695652173913043,0.3414634146341464,1
0.17877652169691827,0.19781343993146408,0.15003376660609138,0.018867924528301886,0.035479632063074903,0.03,0.037037037037037035,0.06852791878172589,0.05825242718446603,0.4,0.5510204081632653,0.4883720930232558,1
0.4969293465978881,0.5306064002346572,0.4093729435326078,0.13541666666666666,0.13978494623655913,0.12195121951219512,0.2385321100917432,0.2452830188679245,0.21739130434782608,0.26,0.2653061224489796,0.2325581395348837,1
0.5099019513592785,0.5072330800818298,0.3630677372311974,0.13513513513513514,0.1346153846153846,0.11827956989247312,0.2380952380952381,0.23728813559322035,0.21153846153846154,0.3,0.2857142857142857,0.2558139534883721,1
0.6338656910463873,0.6437752162678176,0.5252257314388902,0.18333333333333326,0.1694915254237288,0.17307692307692307,0.30985915492957744,0.2898550724637681,0.29508196721311475,0.5238095238095238,0.5,0.5,1
0.4937983450312035,0.5250307320145255,0.4199771852501124,0.2087912087912088,0.2352941176470588,0.2297297297297297,0.34545454545454546,0.3809523809523809,0.3736263736263736,0.38,0.4081632653061225,0.3953488372093023,1
0.5996452852187752,0.6358503162607532,0.5211698735875651,0.2222222222222222,0.24675324675324675,0.2352941176470588,0.3636363636363637,0.3958333333333333,0.3809523809523809,0.3673469387755102,0.40425531914893614,0.3902439024390244,1
0.5176569810212163,0.5156862774427126,0.3770096138677321,0.13592233009708735,0.14432989690721648,0.13414634146341464,0.2393162393162393,0.25225225225225223,0.23655913978494625,0.28,0.2857142857142857,0.2558139534883721,1
0.5591334441198571,0.5852870881966866,0.42345052228989655,0.16091954022988506,0.18072289156626506,0.14473684210526316,0.27722772277227725,0.30612244897959184,0.25287356321839083,0.28,0.30612244897959184,0.2558139534883721,1
0.5345224838248488,0.5446966863335003,0.4273660374695986,0.13513513513513514,0.15942028985507245,0.14285714285714285,0.2380952380952381,0.275,0.25,0.29411764705882354,0.3548387096774194,0.3103448275862069,1
0.5824352060364906,0.6074765274257139,0.5181877251716008,0.17142857142857146,0.2,0.19298245614035087,0.2926829268292683,0.3333333333333333,0.3235294117647059,0.375,0.4482758620689655,0.44,1
